group,name,kind,x_mm,y_center_mm,z_mm,length_or_diameter_mm,width_mm,height_mm,confidence,notes
body,rear_spare_carrier_hardware_screw_4,cylinder_x,3550,-320,1124,18,16,,L3 exterior material reference,spare carrier hardware screw
body,rear_spare_carrier_hardware_screw_5,cylinder_x,3550,315,1006,18,16,,L3 exterior material reference,spare carrier hardware screw
body,rear_spare_carrier_hardware_screw_6,cylinder_x,3550,315,1078,18,16,,L3 exterior material reference,spare carrier hardware screw
body,rear_license_plate_upper_lamp_left,box,3508,-145,810,28,90,34,L3 exterior material reference,rear license plate lamp
body,rear_license_plate_upper_lamp_right,box,3508,145,810,28,90,34,L3 exterior material reference,rear license plate lamp
body,rear_license_plate_screw_1,cylinder_x,3534,-160,770,18,16,,L3 exterior material reference,rear license plate screw
body,rear_license_plate_screw_2,cylinder_x,3534,160,770,18,16,,L3 exterior material reference,rear license plate screw
body,rear_license_plate_screw_3,cylinder_x,3534,-160,630,18,16,,L3 exterior material reference,rear license plate screw
body,rear_license_plate_screw_4,cylinder_x,3534,160,630,18,16,,L3 exterior material reference,rear license plate screw
body,rear_left_tail_lamp_chrome_bezel,cylinder_x,3488,-675,930,122,18,,L3 exterior material reference,rear tail lamp chrome bezel
body,rear_left_tail_lamp_inner_lens,cylinder_x,3502,-675,930,72,18,,L3 exterior material reference,rear tail lamp inner lens
body,rear_right_tail_lamp_chrome_bezel,cylinder_x,3488,675,930,122,18,,L3 exterior material reference,rear tail lamp chrome bezel
body,rear_right_tail_lamp_inner_lens,cylinder_x,3502,675,930,72,18,,L3 exterior material reference,rear tail lamp inner lens
hard_top,roof_ventilator_lid_panel,box,1885,0,1882,520,520,30,L4 online-reference detail,roof ventilator lid from Toyota roof/rear ventilator parts representation
hard_top,roof_ventilator_front_hinge_bar,box,1625,0,1898,36,540,34,L4 online-reference detail,roof ventilator front hinge bar
hard_top,roof_ventilator_rear_pull_handle,box,2140,0,1905,46,210,34,L4 online-reference detail,roof ventilator pull handle
hard_top,roof_ventilator_shadow_gap,box,1885,0,1858,560,560,24,L4 online-reference detail,shadow line around raised roof ventilator lid
hard_top,roof_ventilator_screw_1,cylinder_z,1642,-220,1918,18,14,,L4 online-reference detail,roof ventilator screw head
hard_top,roof_ventilator_screw_2,cylinder_z,1642,220,1918,18,14,,L4 online-reference detail,roof ventilator screw head
hard_top,roof_ventilator_screw_3,cylinder_z,2115,-185,1918,18,14,,L4 online-reference detail,roof ventilator screw head
hard_top,roof_ventilator_screw_4,cylinder_z,2115,185,1918,18,14,,L4 online-reference detail,roof ventilator screw head
hard_top,left_rear_quarter_ventilator_frame,box,3065,-846.0,1548,270,24,255,L4 online-reference detail,rear hardtop side ventilator frame from Toyota rear ventilator parts group
hard_top,left_rear_quarter_ventilator_louver_1,box,3065,-872.0,1488,225,18,18,L4 online-reference detail,stacked rear ventilator louver slat
hard_top,left_rear_quarter_ventilator_louver_2,box,3065,-872.0,1534,225,18,18,L4 online-reference detail,stacked rear ventilator louver slat
hard_top,left_rear_quarter_ventilator_louver_3,box,3065,-872.0,1580,225,18,18,L4 online-reference detail,stacked rear ventilator louver slat
hard_top,left_rear_quarter_ventilator_louver_4,box,3065,-872.0,1626,225,18,18,L4 online-reference detail,stacked rear ventilator louver slat
hard_top,left_hardtop_to_tub_join_shadow,box,2200,-822.0,1262,2190,24,34,L4 online-reference detail,hardtop-to-body joint line visible across commercial model breakdown
body,left_front_clip_to_tub_join_line,box,1018,-823.0,958,22,22,510,L4 online-reference detail,front clip/body tub seam from printable body part breakdown
body,left_rear_tub_top_flange,box,2325,-805.0,1235,1360,42,36,L4 online-reference detail,rear tub top flange below removable hardtop
hard_top,right_rear_quarter_ventilator_frame,box,3065,846.0,1548,270,24,255,L4 online-reference detail,rear hardtop side ventilator frame from Toyota rear ventilator parts group
hard_top,right_rear_quarter_ventilator_louver_1,box,3065,872.0,1488,225,18,18,L4 online-reference detail,stacked rear ventilator louver slat
hard_top,right_rear_quarter_ventilator_louver_2,box,3065,872.0,1534,225,18,18,L4 online-reference detail,stacked rear ventilator louver slat
hard_top,right_rear_quarter_ventilator_louver_3,box,3065,872.0,1580,225,18,18,L4 online-reference detail,stacked rear ventilator louver slat
hard_top,right_rear_quarter_ventilator_louver_4,box,3065,872.0,1626,225,18,18,L4 online-reference detail,stacked rear ventilator louver slat
hard_top,right_hardtop_to_tub_join_shadow,box,2200,822.0,1262,2190,24,34,L4 online-reference detail,hardtop-to-body joint line visible across commercial model breakdown
body,right_front_clip_to_tub_join_line,box,1018,823.0,958,22,22,510,L4 online-reference detail,front clip/body tub seam from printable body part breakdown
body,right_rear_tub_top_flange,box,2325,805.0,1235,1360,42,36,L4 online-reference detail,rear tub top flange below removable hardtop
chassis,cab_body_mount_rubber_puck_1,cylinder_z,710,-525,560,112,42,,L4 service-reference detail,cab/body mounting rubber puck from Toyota body-mounting parts group
chassis,cab_body_mount_stand_1,box,710,-525,500,135,120,52,L4 service-reference detail,body mount bracket stand
chassis,cab_body_mount_rubber_puck_2,cylinder_z,710,525,560,112,42,,L4 service-reference detail,cab/body mounting rubber puck from Toyota body-mounting parts group
chassis,cab_body_mount_stand_2,box,710,525,500,135,120,52,L4 service-reference detail,body mount bracket stand
chassis,cab_body_mount_rubber_puck_3,cylinder_z,1310,-560,560,112,42,,L4 service-reference detail,cab/body mounting rubber puck from Toyota body-mounting parts group
chassis,cab_body_mount_stand_3,box,1310,-560,500,135,120,52,L4 service-reference detail,body mount bracket stand
chassis,cab_body_mount_rubber_puck_4,cylinder_z,1310,560,560,112,42,,L4 service-reference detail,cab/body mounting rubber puck from Toyota body-mounting parts group
chassis,cab_body_mount_stand_4,box,1310,560,500,135,120,52,L4 service-reference detail,body mount bracket stand
chassis,cab_body_mount_rubber_puck_5,cylinder_z,2230,-575,560,112,42,,L4 service-reference detail,cab/body mounting rubber puck from Toyota body-mounting parts group
chassis,cab_body_mount_stand_5,box,2230,-575,500,135,120,52,L4 service-reference detail,body mount bracket stand
chassis,cab_body_mount_rubber_puck_6,cylinder_z,2230,575,560,112,42,,L4 service-reference detail,cab/body mounting rubber puck from Toyota body-mounting parts group
chassis,cab_body_mount_stand_6,box,2230,575,500,135,120,52,L4 service-reference detail,body mount bracket stand
chassis,cab_body_mount_rubber_puck_7,cylinder_z,3060,-545,560,112,42,,L4 service-reference detail,cab/body mounting rubber puck from Toyota body-mounting parts group
chassis,cab_body_mount_stand_7,box,3060,-545,500,135,120,52,L4 service-reference detail,body mount bracket stand
chassis,cab_body_mount_rubber_puck_8,cylinder_z,3060,545,560,112,42,,L4 service-reference detail,cab/body mounting rubber puck from Toyota body-mounting parts group
chassis,cab_body_mount_stand_8,box,3060,545,500,135,120,52,L4 service-reference detail,body mount bracket stand
chassis,left_front_bumper_stay_outer_plate,box,190,-585.0,505,310,44,88,L4 service-reference detail,front bumper stay plate from Toyota bumper-stay parts group
chassis,left_front_bumper_stay_inner_plate,box,188,-430.0,487,285,38,72,L4 service-reference detail,inner front bumper stay plate
chassis,left_rear_bumper_stay_outer_plate,box,3475,-585.0,505,320,44,88,L4 service-reference detail,rear bumper stay plate from Toyota bumper-stay parts group
chassis,left_rear_bumper_stay_inner_plate,box,3482,-430.0,488,290,38,72,L4 service-reference detail,inner rear bumper stay plate
chassis,left_front_bumper_stay_bolt_1,cylinder_y,105,-620.0,550,28,22,,L4 service-reference detail,front bumper stay bolt head
chassis,left_front_bumper_stay_bolt_2,cylinder_y,250,-620.0,550,28,22,,L4 service-reference detail,front bumper stay bolt head
chassis,left_rear_bumper_stay_bolt_1,cylinder_y,3415,-620.0,550,28,22,,L4 service-reference detail,rear bumper stay bolt head
chassis,left_rear_bumper_stay_bolt_2,cylinder_y,3570,-620.0,550,28,22,,L4 service-reference detail,rear bumper stay bolt head
chassis,right_front_bumper_stay_outer_plate,box,190,585.0,505,310,44,88,L4 service-reference detail,front bumper stay plate from Toyota bumper-stay parts group
chassis,right_front_bumper_stay_inner_plate,box,188,430.0,487,285,38,72,L4 service-reference detail,inner front bumper stay plate
chassis,right_rear_bumper_stay_outer_plate,box,3475,585.0,505,320,44,88,L4 service-reference detail,rear bumper stay plate from Toyota bumper-stay parts group
chassis,right_rear_bumper_stay_inner_plate,box,3482,430.0,488,290,38,72,L4 service-reference detail,inner rear bumper stay plate
chassis,right_front_bumper_stay_bolt_1,cylinder_y,105,620.0,550,28,22,,L4 service-reference detail,front bumper stay bolt head
chassis,right_front_bumper_stay_bolt_2,cylinder_y,250,620.0,550,28,22,,L4 service-reference detail,front bumper stay bolt head
chassis,right_rear_bumper_stay_bolt_1,cylinder_y,3415,620.0,550,28,22,,L4 service-reference detail,rear bumper stay bolt head
chassis,right_rear_bumper_stay_bolt_2,cylinder_y,3570,620.0,550,28,22,,L4 service-reference detail,rear bumper stay bolt head
body,hood_underside_front_crossbrace,box,285,0,1194,760,52,34,L4 online-reference detail,hood underside bracing from open-hood printable model representation
body,hood_underside_rear_crossbrace,box,930,0,1260,520,48,32,L4 online-reference detail,rear hood underside crossbrace
body,left_hood_underside_diagonal_brace,box,575,-330,1224,650,36,30,L4 online-reference detail,diagonal hood underside brace approximation
body,left_hood_hinge_mount_plate,box,1015,-540,1278,116,76,24,L4 service-reference detail,hood hinge mount plate from Toyota hood lock/hinge representation
body,left_hood_hinge_mount_screw_front,cylinder_z,986,-540,1298,18,12,,L4 service-reference detail,hood hinge mount screw
body,left_hood_hinge_mount_screw_rear,cylinder_z,1044,-540,1298,18,12,,L4 service-reference detail,hood hinge mount screw
body,right_hood_underside_diagonal_brace,box,575,330,1224,650,36,30,L4 online-reference detail,diagonal hood underside brace approximation
body,right_hood_hinge_mount_plate,box,1015,540,1278,116,76,24,L4 service-reference detail,hood hinge mount plate from Toyota hood lock/hinge representation
body,right_hood_hinge_mount_screw_front,cylinder_z,986,540,1298,18,12,,L4 service-reference detail,hood hinge mount screw
body,right_hood_hinge_mount_screw_rear,cylinder_z,1044,540,1298,18,12,,L4 service-reference detail,hood hinge mount screw
body,hood_prop_rod_stowed,cylinder_x,650,-585,1170,18,690,,L4 online-reference detail,stowed hood prop rod from open-hood reference
body,hood_prop_rod_retaining_clip,box,972,-585,1182,42,34,28,L4 online-reference detail,hood prop retaining clip
body,hood_lock_receiver_plate,box,118,0,1166,58,250,46,L4 service-reference detail,hood lock receiver at grille header
brake_system,proportioning_bypass_valve_body,box,1505,-338,608,135,82,58,L4 service-reference detail,Toyota GR Heritage proportioning/bypass valve cue on LHD brake-line side
brake_system,proportioning_valve_front_tube,cylinder_x,1398,-338,610,14,210,,L4 service-reference detail,front brake tube to proportioning valve
brake_system,proportioning_valve_rear_tube,cylinder_x,1610,-338,610,14,220,,L4 service-reference detail,rear brake tube from proportioning valve
brake_system,rear_brake_tube_frame_clip_1,box,1835,-338,590,36,32,30,L4 service-reference detail,rear brake tube frame clip from Toyota tube parts cues
brake_system,rear_brake_tube_frame_clip_2,box,2140,-338,590,36,32,30,L4 service-reference detail,rear brake tube frame clip from Toyota tube parts cues
brake_system,rear_brake_tube_frame_clip_3,box,2445,-338,590,36,32,30,L4 service-reference detail,rear brake tube frame clip from Toyota tube parts cues
brake_system,rear_brake_tube_frame_clip_4,box,2750,-338,590,36,32,30,L4 service-reference detail,rear brake tube frame clip from Toyota tube parts cues
fuel_system,fuel_tank_sub_inlet_hose,cylinder_z,3020,-612,745,46,320,,L4 service-reference detail,fuel tank sub-inlet hose from Toyota GR Heritage parts list
fuel_system,fuel_tank_sub_inlet_hose_clamp_1,cylinder_z,3020,-612,622,58,14,,L4 service-reference detail,fuel hose clamp
fuel_system,fuel_tank_sub_inlet_hose_clamp_2,cylinder_z,3020,-612,850,58,14,,L4 service-reference detail,fuel hose clamp
fuel_system,fuel_tank_vent_hose,cylinder_x,2870,-515,720,26,470,,L4 service-reference detail,fuel tank vent hose datum
body,rear_left_tail_lamp_amber_upper_lens,box,3512,-675,982,24,88,42,L4 service-reference detail,rear combination lamp separated amber/red/clear lens cue from Toyota GR Heritage list
body,rear_left_tail_lamp_red_center_lens,box,3512,-675,930,24,88,42,L4 service-reference detail,rear combination lamp separated amber/red/clear lens cue from Toyota GR Heritage list
body,rear_left_tail_lamp_clear_lower_lens,box,3512,-675,878,24,88,42,L4 service-reference detail,rear combination lamp separated amber/red/clear lens cue from Toyota GR Heritage list
body,rear_left_tail_lamp_body_screw_1,cylinder_x,3530,-724,1016,16,14,,L4 service-reference detail,rear lamp body screw
body,rear_left_tail_lamp_body_screw_2,cylinder_x,3530,-724,842,16,14,,L4 service-reference detail,rear lamp body screw
body,rear_right_tail_lamp_amber_upper_lens,box,3512,675,982,24,88,42,L4 service-reference detail,rear combination lamp separated amber/red/clear lens cue from Toyota GR Heritage list
body,rear_right_tail_lamp_red_center_lens,box,3512,675,930,24,88,42,L4 service-reference detail,rear combination lamp separated amber/red/clear lens cue from Toyota GR Heritage list
body,rear_right_tail_lamp_clear_lower_lens,box,3512,675,878,24,88,42,L4 service-reference detail,rear combination lamp separated amber/red/clear lens cue from Toyota GR Heritage list
body,rear_right_tail_lamp_body_screw_1,cylinder_x,3530,724,1016,16,14,,L4 service-reference detail,rear lamp body screw
body,rear_right_tail_lamp_body_screw_2,cylinder_x,3530,724,842,16,14,,L4 service-reference detail,rear lamp body screw
interior,dash_speedometer_chrome_bezel,cylinder_x,1190,-420,1148,128,18,,L4 online-reference detail,separate dash gauge bezel from high-density online interior representation
interior,dash_speedometer_dark_face,cylinder_x,1180,-420,1148,108,12,,L4 online-reference detail,dark gauge face
interior,dash_fuel_chrome_bezel,cylinder_x,1190,-528,1148,72,18,,L4 online-reference detail,separate dash gauge bezel from high-density online interior representation
interior,dash_fuel_dark_face,cylinder_x,1180,-528,1148,52,12,,L4 online-reference detail,dark gauge face
interior,dash_temperature_chrome_bezel,cylinder_x,1190,-312,1148,72,18,,L4 online-reference detail,separate dash gauge bezel from high-density online interior representation
interior,dash_temperature_dark_face,cylinder_x,1180,-312,1148,52,12,,L4 online-reference detail,dark gauge face
interior,dash_oil_pressure_chrome_bezel,cylinder_x,1190,-220,1148,58,18,,L4 online-reference detail,separate dash gauge bezel from high-density online interior representation
interior,dash_oil_pressure_dark_face,cylinder_x,1180,-220,1148,38,12,,L4 online-reference detail,dark gauge face
interior,dash_ammeter_chrome_bezel,cylinder_x,1190,-620,1148,58,18,,L4 online-reference detail,separate dash gauge bezel from high-density online interior representation
interior,dash_ammeter_dark_face,cylinder_x,1180,-620,1148,38,12,,L4 online-reference detail,dark gauge face
interior,dash_passenger_grab_handle_left_mount,box,1190,592,1170,38,36,74,L4 online-reference detail,passenger dash grab handle mount
interior,dash_passenger_grab_handle_right_mount,box,1190,245,1170,38,36,74,L4 online-reference detail,passenger dash grab handle mount
interior,dash_passenger_grab_handle_bar,cylinder_y,1184,420,1198,32,330,,L4 online-reference detail,passenger dash grab handle
interior,dashboard_glovebox_door,box,1212,420,1115,35,335,150,L2 visible-detail primitive,glovebox door on passenger/right side for left-hand drive cabin
interior,dash_instrument_cluster_plate,box,1208,-420,1128,36,330,170,L2 visible-detail primitive,instrument cluster plate on left-hand drive side
interior,dash_switch_knob_1,cylinder_x,1200,-535,1050,34,26,,L2 visible-detail primitive,dash switch knob
interior,dash_switch_knob_2,cylinder_x,1200,-480,1050,34,26,,L2 visible-detail primitive,dash switch knob
interior,dash_switch_knob_3,cylinder_x,1200,-425,1050,34,26,,L2 visible-detail primitive,dash switch knob
interior,dash_switch_knob_4,cylinder_x,1200,-370,1050,34,26,,L2 visible-detail primitive,dash switch knob
interior,dash_switch_knob_5,cylinder_x,1200,-315,1050,34,26,,L2 visible-detail primitive,dash switch knob
interior,heater_control_knob_1,cylinder_x,1200,90,1048,30,24,,L2 visible-detail primitive,heater/control knob
interior,heater_control_knob_2,cylinder_x,1200,155,1048,30,24,,L2 visible-detail primitive,heater/control knob
interior,heater_control_knob_3,cylinder_x,1200,220,1048,30,24,,L2 visible-detail primitive,heater/control knob
interior,heater_control_knob_4,cylinder_x,1200,285,1048,30,24,,L2 visible-detail primitive,heater/control knob
interior,steering_wheel_spoke_1,box,1216,-330,1205,34,170,18,L2 visible-detail primitive,steering wheel spoke reference
interior,steering_wheel_spoke_2,box,1216,-420,1205,34,170,18,L2 visible-detail primitive,steering wheel spoke reference
interior,steering_wheel_spoke_3,box,1216,-510,1205,34,170,18,L2 visible-detail primitive,steering wheel spoke reference
interior,clutch_pedal_pad,box,1340,-350,705,90,45,110,L2 visible-detail primitive,pedal pad
interior,clutch_pedal_arm,cylinder_z,1300,-350,820,22,240,,L2 visible-detail primitive,pedal arm
interior,brake_pedal_pad,box,1340,-440,705,90,45,110,L2 visible-detail primitive,pedal pad
interior,brake_pedal_arm,cylinder_z,1300,-440,820,22,240,,L2 visible-detail primitive,pedal arm
interior,accelerator_pedal_pad,box,1340,-520,705,90,45,110,L2 visible-detail primitive,pedal pad
interior,accelerator_pedal_arm,cylinder_z,1300,-520,820,22,240,,L2 visible-detail primitive,pedal arm
interior,lhd_pedal_box_reinforcement,box,1195,-465,850,95,285,250,L2 service datum,left-hand-drive pedal box reinforcement at driver firewall
interior,lhd_steering_column_dash_bracket,box,1215,-420,1040,62,210,66,L2 service datum,left-hand-drive steering column dash support bracket
interior,steering_column_firewall_boot,cylinder_x,1142,-420,1020,130,48,,L2 visible-detail primitive,rubber boot where left-hand drive steering column passes through firewall
interior,brake_pedal_pivot_bar,cylinder_y,1260,-440,960,32,180,,L2 service datum,LHD brake pedal pivot bar
interior,clutch_pedal_pivot_bar,cylinder_y,1260,-350,960,32,170,,L2 service datum,LHD clutch pedal pivot bar
interior,accelerator_linkage_pivot,box,1225,-538,875,52,42,125,L2 service datum,LHD accelerator linkage pivot on driver side
interior,steering_column_indicator_stalk,cylinder_y,1225,-605,1220,22,165,,L2 visible-detail primitive,left-hand-drive steering column stalk reference
interior,driver_side_floor_dimmer_switch,box,1290,-650,735,70,55,34,L2 visible-detail primitive,floor dimmer/switch placeholder on LHD driver footwell
interior,handbrake_lever,cylinder_z,1760,-250,790,32,360,,L2 visible-detail primitive,handbrake lever biased toward left-hand drive driver side
interior,gearshift_knob,cylinder_z,1500,-35,1160,86,60,,L2 visible-detail primitive,gearshift knob
interior,transfer_case_knob,cylinder_z,1580,-120,1110,76,55,,L2 visible-detail primitive,transfer case knob
interior,front_left_seat_left_rail,box,1515,-420.0,675,545,36,42,L2 service datum,seat mounting rail
interior,front_left_seat_right_rail,box,1515,-720.0,675,545,36,42,L2 service datum,seat mounting rail
interior,rear_left_seat_left_rail,box,2350,-420.0,675,545,36,42,L2 service datum,seat mounting rail
interior,rear_left_seat_right_rail,box,2350,-720.0,675,545,36,42,L2 service datum,seat mounting rail
interior,left_front_seat_belt_buckle,box,1730,-90.0,850,62,42,145,L2 visible-detail primitive,front seat belt buckle
interior,left_front_seat_back_seam,box,1848,-310.0,1080,24,390,28,L2 visible-detail primitive,front seat back seam
interior,left_front_floor_mat,box,1350,-310.0,723,760,500,22,L2 visible-detail primitive,front rubber floor mat
interior,front_right_seat_left_rail,box,1515,420.0,675,545,36,42,L2 service datum,seat mounting rail
interior,front_right_seat_right_rail,box,1515,720.0,675,545,36,42,L2 service datum,seat mounting rail
interior,rear_right_seat_left_rail,box,2350,420.0,675,545,36,42,L2 service datum,seat mounting rail
interior,rear_right_seat_right_rail,box,2350,720.0,675,545,36,42,L2 service datum,seat mounting rail
interior,right_front_seat_belt_buckle,box,1730,90.0,850,62,42,145,L2 visible-detail primitive,front seat belt buckle
interior,right_front_seat_back_seam,box,1848,310.0,1080,24,390,28,L2 visible-detail primitive,front seat back seam
interior,right_front_floor_mat,box,1350,310.0,723,760,500,22,L2 visible-detail primitive,front rubber floor mat
interior,rear_floor_mat,box,2220,0,748,1050,1020,22,L2 visible-detail primitive,rear cargo/interior mat
interior,rear_bench_seat_seam,box,2510,0,845,610,1010,24,L2 visible-detail primitive,rear bench cushion seam
engine_bay,cooling_fan_hub,cylinder_x,300,0,1010,135,62,,L2 visible-detail primitive,cooling fan hub
engine_bay,cooling_fan_blade_1,box,286,210.0,992.0,38,250,36,L2 visible-detail primitive,cooling fan blade envelope
engine_bay,cooling_fan_blade_2,box,286,105.00000000000003,1173.865334794732,38,250,36,L2 visible-detail primitive,cooling fan blade envelope
engine_bay,cooling_fan_blade_3,box,286,-104.99999999999997,1173.865334794732,38,250,36,L2 visible-detail primitive,cooling fan blade envelope
engine_bay,cooling_fan_blade_4,box,286,-210.0,992.0,38,250,36,L2 visible-detail primitive,cooling fan blade envelope
engine_bay,cooling_fan_blade_5,box,286,-105.0000000000001,810.134665205268,38,250,36,L2 visible-detail primitive,cooling fan blade envelope
engine_bay,cooling_fan_blade_6,box,286,105.00000000000003,810.1346652052679,38,250,36,L2 visible-detail primitive,cooling fan blade envelope
engine_bay,crank_pulley,cylinder_x,385,0,850,145,60,,L2 visible-detail primitive,front crank pulley
engine_bay,water_pump_pulley,cylinder_x,360,0,1010,125,54,,L2 visible-detail primitive,water pump pulley
engine_bay,fan_belt_upper_run,box,350,0,1010,26,38,270,L2 visible-detail primitive,fan belt upper run
engine_bay,fan_belt_lower_run,box,385,0,850,26,38,235,L2 visible-detail primitive,fan belt lower run
engine_bay,alternator_body,cylinder_x,565,325,1010,190,220,,L2 visible-detail primitive,alternator body
engine_bay,starter_motor,cylinder_x,730,265,680,155,310,,L2 visible-detail primitive,starter motor
engine_bay,intake_manifold,box,560,-260,995,460,90,115,L2 visible-detail primitive,intake manifold envelope
engine_bay,exhaust_manifold,box,575,260,900,500,95,145,L2 visible-detail primitive,exhaust manifold envelope
engine_bay,carburetor_body,cylinder_z,745,-220,1165,120,170,,L2 visible-detail primitive,carburetor body
engine_bay,round_air_cleaner_lid,cylinder_z,760,-235,1250,260,68,,L2 visible-detail primitive,round air cleaner lid
engine_bay,brake_booster,cylinder_x,1075,-520,1060,260,145,,L2 service datum,LHD brake booster package
engine_bay,master_cylinder,cylinder_x,945,-520,1060,92,230,,L2 service datum,LHD brake master cylinder
engine_bay,clutch_master_cylinder,box,945,-350,1035,210,82,76,L2 service datum,LHD clutch master cylinder
engine_bay,lhd_firewall_pedal_box_outer_plate,box,1112,-475,895,42,350,300,L2 service datum,left-hand-drive pedal box outer reinforcement on firewall
engine_bay,brake_booster_firewall_bracket,box,1110,-520,1015,48,300,250,L2 service datum,LHD brake booster firewall bracket
engine_bay,brake_master_reservoir,cylinder_z,875,-520,1165,110,105,,L2 service datum,brake fluid reservoir on left-hand-drive master cylinder
engine_bay,brake_master_reservoir_cap,cylinder_z,875,-520,1225,82,24,,L2 visible-detail primitive,brake master reservoir cap
engine_bay,brake_booster_vacuum_hose,cylinder_x,820,-430,1130,34,470,,L2 routing reference,vacuum hose from engine to LHD brake booster
engine_bay,clutch_master_reservoir_cap,cylinder_z,910,-350,1130,70,26,,L2 service datum,clutch master reservoir cap
engine_bay,clutch_hydraulic_line_firewall_run,cylinder_x,830,-350,980,14,520,,L2 routing reference,clutch hydraulic line from LHD master cylinder
engine_bay,steering_column_lower_firewall_shaft,cylinder_x,1010,-420,980,44,340,,L2 routing reference,LHD steering shaft leaving firewall toward steering box
engine_bay,steering_column_lower_universal_joint,cylinder_x,840,-430,955,76,58,,L2 service datum,lower steering universal joint
engine_bay,steering_intermediate_shaft,cylinder_x,690,-455,850,40,360,,L2 routing reference,intermediate steering shaft to right steering box
engine_bay,battery_case,box,570,430,765,310,205,205,L2 service datum,battery case
engine_bay,battery_positive_terminal,cylinder_z,622,355,985,34,46,,L2 service datum,battery positive terminal
engine_bay,battery_negative_terminal,cylinder_z,812,505,985,34,46,,L2 service datum,battery negative terminal
engine_bay,positive_battery_cable_run,cylinder_x,710,405,1015,24,520,,L2 routing reference,positive battery cable
engine_bay,radiator_top_tank,cylinder_y,205,0,1095,95,1030,,L2 visible-detail primitive,radiator top tank
engine_bay,radiator_bottom_tank,cylinder_y,205,0,720,85,1030,,L2 visible-detail primitive,radiator bottom tank
engine_bay,radiator_cap,cylinder_z,218,260,1155,54,36,,L2 visible-detail primitive,radiator cap
engine_bay,washer_bottle,box,795,535,850,160,105,210,L2 service datum,washer bottle
engine_bay,engine_bay_fuse_relay_board_reference,box,930,610,930,240,75,220,L2 packaging reference,engine bay fuse/relay board packaging placeholder
engine_bay,dipstick_loop,cylinder_z,840,130,1030,46,28,,L2 visible-detail primitive,oil dipstick loop
fuel_system,rear_underfloor_fuel_tank,box,2870,0,405,650,930,260,L2 underbody reference,rear underfloor fuel tank
fuel_system,fuel_tank_retaining_strap_1,box,2780,0,555,42,980,38,L2 service datum,fuel tank retaining strap
fuel_system,fuel_tank_retaining_strap_2,box,3020,0,555,42,980,38,L2 service datum,fuel tank retaining strap
fuel_system,fuel_filler_neck,cylinder_z,3000,-690,940,76,410,,L2 routing reference,fuel filler neck to left rear quarter
fuel_system,fuel_line_frame_run,cylinder_x,1880,330,560,16,2070,,L2 routing reference,fuel hard-line run
exhaust,front_exhaust_pipe,cylinder_x,870,310,520,68,950,,L2 routing reference,front exhaust pipe
exhaust,centre_exhaust_pipe,cylinder_x,1700,330,470,68,1020,,L2 routing reference,centre exhaust pipe
exhaust,rear_exhaust_pipe,cylinder_x,2750,330,470,62,1220,,L2 routing reference,rear exhaust pipe
exhaust,muffler_body,cylinder_x,2260,330,465,250,650,,L2 visible-detail primitive,muffler body
exhaust,exhaust_hanger_1,box,1020,330,590,52,58,135,L2 service datum,exhaust hanger rubber
exhaust,exhaust_hanger_2,box,2180,330,590,52,58,135,L2 service datum,exhaust hanger rubber
exhaust,exhaust_hanger_3,box,3040,330,590,52,58,135,L2 service datum,exhaust hanger rubber
as_fitted_routes,j40_rt_001_drive_and_drivetrain_orientation_engine_gearbox_transfer_centerline,cylinder_x,1640,0,642,20,2600,,L2 orientation check,J40-RT-001 drive_and_drivetrain_orientation; target L2; capture engine_gearbox_transfer_steering_axle_orientation_and_output_positions; clearance fan_radiator_prop_shaft_steering_and_body_clearance; release verified_against_actual_as_fitted_truck; status scope_added_needs_capture
as_fitted_routes,j40_rt_001_drive_and_drivetrain_orientation_front_output_to_front_pinion,cylinder_x,1188,-82,468,20,920,,L2 orientation check,J40-RT-001 drive_and_drivetrain_orientation; target L2; capture engine_gearbox_transfer_steering_axle_orientation_and_output_positions; clearance fan_radiator_prop_shaft_steering_and_body_clearance; release verified_against_actual_as_fitted_truck; status scope_added_needs_capture
as_fitted_routes,j40_rt_001_drive_and_drivetrain_orientation_rear_output_to_rear_pinion,cylinder_x,2235,70,468,20,1430,,L2 orientation check,J40-RT-001 drive_and_drivetrain_orientation; target L2; capture engine_gearbox_transfer_steering_axle_orientation_and_output_positions; clearance fan_radiator_prop_shaft_steering_and_body_clearance; release verified_against_actual_as_fitted_truck; status scope_added_needs_capture
as_fitted_routes,j40_rt_002_battery_positive_to_cutoff_battery_to_cutoff_sweep,cylinder_x,735,432,1032,28,430,,L1 as-fitted route scope,J40-RT-002 battery_positive_to_cutoff; target L3; capture cable_centerline_lug_clocks_grommet_or_guard_and_cutoff_entry_exit_sweeps; clearance bonnet_battery_radiator_fan_steering_and_sharp_edge_clearance; release dry_fit_with_lugs_and_cutoff_body_before_final_wrap; status scope_added_needs_measurement
as_fitted_routes,j40_rt_003_cutoff_output_to_relay_box_feed_cutoff_to_relay_feed,cylinder_x,850,540,1040,24,430,,L1 as-fitted route scope,J40-RT-003 cutoff_output_to_relay_box_feed; target L3; capture cable_sweep_from_cutoff_output_to_relay_top_input_hole_with_support_points; clearance relay_lid_service_sweep_battery_liftout_and_chafe_clearance; release relay_box_installed_with cable_lug_clocking_confirmed; status scope_added_needs_measurement
