entry_id,phase,workstream,bucket,item,company,transaction_number,order_date,expected_delivery_date,status,procurement_stage,payment_status,delivery_status,amount,currency,product_link,evidence_ref,audit_status,audit_priority,order_search_query,receipt_search_query
part_mech_transmission_oil_service,05_mechanical_baseline,gearbox_oil_service,parts,Gearbox oil service pack - correct oil drain inspect refill washers and sample kit,,,,,planned,spec_needed_before_order,not_paid,not_ordered,,PKR,,user_update_2026-05-29_transmission_oil_task|user_update_2026-05-29_liqui_moly_15w40_not_gearbox_oil|mcp_whatsapp_number_2_false_971527520120_1517397900_g_us_ac7917c65ffdf01e2f1ac6687691ab93_37911810572503_lid|docs/gearbox-oil-service-workstream.md|docs/gearbox-top-cover-workstream.md,quote_or_plan_only,medium,"""Gearbox oil service pack - correct oil drain inspect refill washers and sample kit"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Gearbox oil service pack - correct oil drain inspect refill washers and sample kit"" (receipt OR invoice OR paid OR payment)"
part_battery_purchase,05_mechanical_baseline,mechanical_baseline,parts,New battery purchase - installed,Ghazi Road,,2026-03-16,,installed,completed,paid,installed,20000,PKR,,akber_khan-00753,verify_receipt_reference,medium,"""Ghazi Road"" ""New battery purchase - installed"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Ghazi Road"" ""New battery purchase - installed"" (receipt OR invoice OR paid OR payment)"
part_daraz_jubilee_hose_clip_assortment_30pc,05_mechanical_baseline,mechanical_baseline,parts,Jubilee hose clip assortment - 10 pc fuel line/diesel/petrol/coolant clamp packs x3,Daraz / Gravax corporation,242365766580938,2026-05-02,2026-05-08,received,received,paid,received,2390,PKR,https://www.daraz.pk/products/i645582306-s3011629985.html?urlFlag=true&mp=1 | https://www.daraz.pk/products/i645582306-s3011629988.html?urlFlag=true&mp=1 | https://www.daraz.pk/products/i645582306-s3011629989.html?urlFlag=true&mp=1,gmail_msg_19de62bcdb1080ff|gmail_order_242365766580938|gmail_msg_19e021d07abdead1|gmail_delivery_242365766580938,verify_receipt_reference,medium,"""242365766580938"" ""Daraz / Gravax corporation"" ""Jubilee hose clip assortment - 10 pc fuel line/diesel/petrol/coolant clamp packs x3"" (order OR confirmation OR shipped OR dispatch OR tracking)","""242365766580938"" ""Daraz / Gravax corporation"" ""Jubilee hose clip assortment - 10 pc fuel line/diesel/petrol/coolant clamp packs x3"" (receipt OR invoice OR paid OR payment)"
part_mech_accessory_belt_set,05_mechanical_baseline,mechanical_baseline,parts,Accessory belt set,Amir runner / local belt supplier / Toyota diesel parts counter,,,,planned,runner_spec_controlled,not_paid,not_ordered,,PKR,,user_plan_2026-04-12_engine_bay_review|user_update_2026-05-29_list_under_amir_mechanical_easy|docs/amir-montgomery-road-shopping-list-20260527.md,quote_or_plan_only,medium,"""Amir runner / local belt supplier / Toyota diesel parts counter"" ""Accessory belt set"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Amir runner / local belt supplier / Toyota diesel parts counter"" ""Accessory belt set"" (receipt OR invoice OR paid OR payment)"
part_mech_fuel_filter,05_mechanical_baseline,mechanical_baseline,parts,Fuel filter,Amir runner / local Toyota diesel parts counter,,,,planned,runner_spec_controlled,not_paid,not_ordered,,PKR,,user_plan_2026-04-12_engine_bay_review|user_update_2026-05-29_list_under_amir_mechanical_easy|docs/amir-montgomery-road-shopping-list-20260527.md,quote_or_plan_only,medium,"""Amir runner / local Toyota diesel parts counter"" ""Fuel filter"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Amir runner / local Toyota diesel parts counter"" ""Fuel filter"" (receipt OR invoice OR paid OR payment)"
part_mech_radiator_cap,05_mechanical_baseline,radiator,parts,Radiator cap,Amir runner / local radiator shop / Toyota parts counter,,,,planned,runner_spec_controlled,not_paid,not_ordered,,PKR,,user_plan_2026-04-12_engine_bay_review|user_update_2026-05-01_engine_hose_spec|user_update_2026-05-29_list_under_amir_mechanical_easy|docs/amir-montgomery-road-shopping-list-20260527.md,quote_or_plan_only,medium,"""Amir runner / local radiator shop / Toyota parts counter"" ""Radiator cap"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Amir runner / local radiator shop / Toyota parts counter"" ""Radiator cap"" (receipt OR invoice OR paid OR payment)"
part_daraz_brass_bsp_reducing_hex_bushing_adapters_20260616,00_site_setup,site_setup,parts,Daraz brass BSP reducing hex bushing adapter assortment - qty 5,Daraz / Buy More Save More Store,244793706280938,2026-06-16,,received,received,paid,received,3608,PKR,,gmail_msg_19f185b3c217d447|gmail_delivery_244793706280938,verify_receipt_reference,medium,"""244793706280938"" ""Daraz / Buy More Save More Store"" ""Daraz brass BSP reducing hex bushing adapter assortment - qty 5"" (order OR confirmation OR shipped OR dispatch OR tracking)","""244793706280938"" ""Daraz / Buy More Save More Store"" ""Daraz brass BSP reducing hex bushing adapter assortment - qty 5"" (receipt OR invoice OR paid OR payment)"
tool_aliexpress_nitto_male_coupling_air_fittings_5pc_20260527,00_site_setup,site_setup,tools,AliExpress 5PCS NITTO male coupling air fittings,AliExpress,3073111533377489,2026-05-27,,received,received,paid,received,3072,PKR,,gmail_msg_19e69fea16f42834|gmail_order_3073111533377489|gmail_msg_19e9612f4e02d240|gmail_package_PK015448775R|gmail_msg_19ea6d913a442f6b|gmail_delivery_PK015448775R,verify_receipt_reference,medium,"""3073111533377489"" ""AliExpress"" ""AliExpress 5PCS NITTO male coupling air fittings"" (order OR confirmation OR shipped OR dispatch OR tracking)","""3073111533377489"" ""AliExpress"" ""AliExpress 5PCS NITTO male coupling air fittings"" (receipt OR invoice OR paid OR payment)"
tool_almiraj_ingco_air_setup_bundle_20260517,00_site_setup,site_setup,tools,"Almiraj INGCO air and cleaning setup - ACS112501 compressor, AH1151 hose, ABG081-3 blow gun, ATG0601 tire inflator, AWG1001 washing gun, HGVC02 gloves, HPWR12008 pressure washer",almirajtrading.com.pk,,2026-05-18,,received,received,paid,received,83549,PKR,,user_update_2026-05-17_ingco_air_setup_purchase_intent|user_update_2026-05-18_almiratrading_ingco_order|web_almiraj_acs112501|web_almiraj_ah1151|web_almiraj_abg0813|web_almiraj_atg0601|web_toolsmart_tat40122|user_update_2026-05-27_air_compressor_received|user_update_2026-06-15_air_setup_in_hand,verify_receipt_reference,medium,"""almirajtrading.com.pk"" ""Almiraj INGCO air and cleaning setup - ACS112501 compressor, AH1151 hose, ABG081-3 blow gun, ATG0601 tire inflator, AWG1001 washing gun, HGVC02 gloves, HPWR12008 pressure washer"" (order OR confirmation OR shipped OR dispatch OR tracking)","""almirajtrading.com.pk"" ""Almiraj INGCO air and cleaning setup - ACS112501 compressor, AH1151 hose, ABG081-3 blow gun, ATG0601 tire inflator, AWG1001 washing gun, HGVC02 gloves, HPWR12008 pressure washer"" (receipt OR invoice OR paid OR payment)"
tool_autohub_engine_detailing_brush_bundle_62191,00_site_setup,site_setup,tools,"Engine/detailing brush bundle - tire sidewall brush, large detailing brush, 5 pc detailing brush set",Autohub,62191,2026-05-02,2026-05-06,received,received,paid,received,2588,PKR,https://autohub.pk/products/tire-side-wall-cleaning-brush | https://autohub.pk/products/detailing-brush-large-16-no | https://autohub.pk/products/5-pcs-detailing-brush-set,gmail_msg_19de62cf4907c036|gmail_order_1762191|autohub_order_62191|gmail_msg_19df21e3bb334d7e|blueex_tracking_AhubRider|user_update_2026-05-08_all_remaining_autohub_orders_arrived,verify_receipt_reference,medium,"""62191"" ""Autohub"" ""Engine/detailing brush bundle - tire sidewall brush, large detailing brush, 5 pc detailing brush set"" (order OR confirmation OR shipped OR dispatch OR tracking)","""62191"" ""Autohub"" ""Engine/detailing brush bundle - tire sidewall brush, large detailing brush, 5 pc detailing brush set"" (receipt OR invoice OR paid OR payment)"
tool_blow_torch_amir_20260528,00_site_setup,site_setup,tools,Multi-purpose blow torch head for seized suspension pin heat release,Daraz / Adnan Trading Shop,242695068680938,2026-06-01,,received,received,paid,received,3194,PKR,,user_update_2026-05-28_procured_by_amir_addendum|gmail_msg_19e83011c52fec8c|gmail_delivery_242695068680938,verify_receipt_reference,medium,"""242695068680938"" ""Daraz / Adnan Trading Shop"" ""Multi-purpose blow torch head for seized suspension pin heat release"" (order OR confirmation OR shipped OR dispatch OR tracking)","""242695068680938"" ""Daraz / Adnan Trading Shop"" ""Multi-purpose blow torch head for seized suspension pin heat release"" (receipt OR invoice OR paid OR payment)"
tool_daraz_75mm_knotted_cup_wire_brush_x2,00_site_setup,site_setup,tools,75mm 3 inch steel knotted cup rotary wire brush for angle grinder x2,Daraz / Al Rehman Mart (Lahore),242365766280938,2026-05-02,2026-05-07,received,received,paid,received,3896,PKR,https://www.daraz.pk/products/i2171955-s1269424717.html?urlFlag=true&mp=1,gmail_msg_19de62bcd3dd7207|gmail_order_242365766280938|user_update_2026-06-15_wire_brush_consumption,verify_receipt_reference,medium,"""242365766280938"" ""Daraz / Al Rehman Mart (Lahore)"" ""75mm 3 inch steel knotted cup rotary wire brush for angle grinder x2"" (order OR confirmation OR shipped OR dispatch OR tracking)","""242365766280938"" ""Daraz / Al Rehman Mart (Lahore)"" ""75mm 3 inch steel knotted cup rotary wire brush for angle grinder x2"" (receipt OR invoice OR paid OR payment)"
tool_daraz_angle_grinder_m8_antivibration_side_handle_20260527,00_site_setup,site_setup,tools,M8 Thread Angle Grinder Handle thickened anti-vibration side handle for 100 type angle grinder,Daraz / Buy More Save More Store,243775543180938,2026-05-27,2026-06-05_to_2026-06-11,received,received,paid,received,1354,PKR,,gmail_msg_19e69fe615478540|gmail_order_243775543180938|bank_alert_19e69febe5ca7e55|gmail_msg_19eb180fdb079598|gmail_delivery_243775543180938,verify_receipt_reference,medium,"""243775543180938"" ""Daraz / Buy More Save More Store"" ""M8 Thread Angle Grinder Handle thickened anti-vibration side handle for 100 type angle grinder"" (order OR confirmation OR shipped OR dispatch OR tracking)","""243775543180938"" ""Daraz / Buy More Save More Store"" ""M8 Thread Angle Grinder Handle thickened anti-vibration side handle for 100 type angle grinder"" (receipt OR invoice OR paid OR payment)"
tool_daraz_angle_grinder_side_handle_20260527,00_site_setup,site_setup,tools,Daraz angle-grinder auxiliary side handle - 8mm/10mm thread candidate,Daraz / Buy More Save More Store,242670698380938,2026-05-27,2026-06-04_to_2026-06-10,received,received,paid,received,1002,PKR,,gmail_msg_19e6616c326fb4d4|gmail_order_242670698380938|bank_alert_19e6618015d8106b|gmail_msg_19eb180fb11bdef1|gmail_delivery_242670698380938,verify_receipt_reference,medium,"""242670698380938"" ""Daraz / Buy More Save More Store"" ""Daraz angle-grinder auxiliary side handle - 8mm/10mm thread candidate"" (order OR confirmation OR shipped OR dispatch OR tracking)","""242670698380938"" ""Daraz / Buy More Save More Store"" ""Daraz angle-grinder auxiliary side handle - 8mm/10mm thread candidate"" (receipt OR invoice OR paid OR payment)"
tool_daraz_heavy_duty_cup_brush_x5_20260602,00_site_setup,site_setup,tools,"Heavy Duty Cup Brush for Angle Grinder - 3/4 in listed sizes, twisted/crimped wire x5",Daraz / MOBI COLORS & TOOLS,243954390480938,2026-06-02,,received,received,paid,received,2190,PKR,,gmail_msg_19e87bc4572184a6|gmail_delivery_243954390480938,verify_receipt_reference,medium,"""243954390480938"" ""Daraz / MOBI COLORS & TOOLS"" ""Heavy Duty Cup Brush for Angle Grinder - 3/4 in listed sizes, twisted/crimped wire x5"" (order OR confirmation OR shipped OR dispatch OR tracking)","""243954390480938"" ""Daraz / MOBI COLORS & TOOLS"" ""Heavy Duty Cup Brush for Angle Grinder - 3/4 in listed sizes, twisted/crimped wire x5"" (receipt OR invoice OR paid OR payment)"
tool_daraz_led_flood_light_100w_ip66_20260527,00_site_setup,site_setup,tools,Daraz 100W IP66 LED flood light - workshop/site lighting,Daraz / Tz electronic,242670698180938,2026-05-27,2026-05-30_to_2026-06-07,received,received,paid,received,5169,PKR,,gmail_msg_19e6616c37064cd5|gmail_order_242670698180938|bank_alert_19e6618015d8106b|gmail_msg_19e8db81edcbda0b|gmail_delivery_242670698180938,verify_receipt_reference,medium,"""242670698180938"" ""Daraz / Tz electronic"" ""Daraz 100W IP66 LED flood light - workshop/site lighting"" (order OR confirmation OR shipped OR dispatch OR tracking)","""242670698180938"" ""Daraz / Tz electronic"" ""Daraz 100W IP66 LED flood light - workshop/site lighting"" (receipt OR invoice OR paid OR payment)"
tool_daraz_m14_to_m10_angle_grinder_adapter_20260704,00_site_setup,site_setup,tools,M14 to M10 angle grinder adapter for polishing/slotting accessory,Daraz / Buy More Save More Store,245674994080938,2026-07-04,2026-07-13_to_2026-07-19,received,received,paid,received,1593,PKR,,gmail_msg_19f2d7e9cc06ac55|gmail_order_245674994080938|bank_alert_19f2d7f4f0a4c0be|gmail_msg_19f606dae71eadfc|gmail_delivery_245674994080938,verify_receipt_reference,medium,"""245674994080938"" ""Daraz / Buy More Save More Store"" ""M14 to M10 angle grinder adapter for polishing/slotting accessory"" (order OR confirmation OR shipped OR dispatch OR tracking)","""245674994080938"" ""Daraz / Buy More Save More Store"" ""M14 to M10 angle grinder adapter for polishing/slotting accessory"" (receipt OR invoice OR paid OR payment)"
tool_daraz_mini_wire_brush_set_x2,00_site_setup,site_setup,tools,"3 pc mini wire brush set - brass, nylon, stainless steel bristles x2",Daraz / Bunyad Collection (Karachi),242365766980938,2026-05-02,2026-05-07,received,received,paid,received,561,PKR,https://www.daraz.pk/products/i192752152-s1385484991.html?urlFlag=true&mp=1,gmail_msg_19de62bcd140fa41|gmail_order_242365766980938|gmail_msg_19df29a687866969|gmail_delivery_242365766980938,verify_receipt_reference,medium,"""242365766980938"" ""Daraz / Bunyad Collection (Karachi)"" ""3 pc mini wire brush set - brass, nylon, stainless steel bristles x2"" (order OR confirmation OR shipped OR dispatch OR tracking)","""242365766980938"" ""Daraz / Bunyad Collection (Karachi)"" ""3 pc mini wire brush set - brass, nylon, stainless steel bristles x2"" (receipt OR invoice OR paid OR payment)"
tool_daraz_respirator_mask_20260518,00_site_setup,site_setup,tools,Epoxy Resin Mask Respirator Industrial Safety Mask for Epoxy Resin Art Workers Safety Chemical Anti-Dust Anti-Allergy double Filter,Daraz / H&Z baby products,243331393680938,2026-05-18,2026-05-21_to_2026-05-23,received,received,paid,received,946,PKR,,gmail_msg_19e392e32e93eddd|gmail_order_243331393680938|gmail_delivery_243331393680938|gmail_msg_19e3fbe04164503a,verify_receipt_reference,medium,"""243331393680938"" ""Daraz / H&Z baby products"" ""Epoxy Resin Mask Respirator Industrial Safety Mask for Epoxy Resin Art Workers Safety Chemical Anti-Dust Anti-Allergy double Filter"" (order OR confirmation OR shipped OR dispatch OR tracking)","""243331393680938"" ""Daraz / H&Z baby products"" ""Epoxy Resin Mask Respirator Industrial Safety Mask for Epoxy Resin Art Workers Safety Chemical Anti-Dust Anti-Allergy double Filter"" (receipt OR invoice OR paid OR payment)"
tool_daraz_safety_goggles_20260518,00_site_setup,site_setup,tools,Safety Goggle Safety Protective Glasses Goggles Anti Splash Dust Proof Work Lab Eyewear Eye Protection Industrial Research Safety Glasses Clear Lens Multi-function Anti-Fog Antisand Windproof Dust Resistant,Daraz / Reliable_Shop,243331393480938,2026-05-18,2026-05-21_to_2026-05-23,received,received,paid,received,869,PKR,,gmail_msg_19e392e35701144b|gmail_order_243331393480938|gmail_delivery_243331393480938|gmail_msg_19e4a66145e96435,verify_receipt_reference,medium,"""243331393480938"" ""Daraz / Reliable_Shop"" ""Safety Goggle Safety Protective Glasses Goggles Anti Splash Dust Proof Work Lab Eyewear Eye Protection Industrial Research Safety Glasses Clear Lens Multi-function Anti-Fog Antisand Windproof Dust Resistant"" (order OR confirmation OR shipped OR dispatch OR tracking)","""243331393480938"" ""Daraz / Reliable_Shop"" ""Safety Goggle Safety Protective Glasses Goggles Anti Splash Dust Proof Work Lab Eyewear Eye Protection Industrial Research Safety Glasses Clear Lens Multi-function Anti-Fog Antisand Windproof Dust Resistant"" (receipt OR invoice OR paid OR payment)"
tool_daraz_safety_goggles_cleanup,00_site_setup,site_setup,tools,Safety goggles / protective glasses for grinding and cleaning,Daraz / Reliable_Shop,242365766080938,2026-05-02,2026-05-07,received,received,paid,received,764,PKR,https://www.daraz.pk/products/i649346371-s3029400460.html?urlFlag=true&mp=1,gmail_msg_19de62bcddc3ff3a|gmail_order_242365766080938|gmail_msg_19df29a6c4e6d2b8|gmail_delivery_242365766080938,verify_receipt_reference,medium,"""242365766080938"" ""Daraz / Reliable_Shop"" ""Safety goggles / protective glasses for grinding and cleaning"" (order OR confirmation OR shipped OR dispatch OR tracking)","""242365766080938"" ""Daraz / Reliable_Shop"" ""Safety goggles / protective glasses for grinding and cleaning"" (receipt OR invoice OR paid OR payment)"
tool_harden_3ton_trolley_jack_730213,00_site_setup,site_setup,tools,Harden 3Ton Hydraulic Trolley Jack 730213,Toolsmart.pk,TM25493,2026-05-01,,received,received,paid,received,54450,PKR,,user_update_2026-05-01_toolsmart_chassis_lift_clean_suspension_order|gmail_msg_19de060f62c307f7|gmail_order_TM25493|user_update_2026-05-08_toolsmart_tm25493_arrived,verify_receipt_reference,medium,"""TM25493"" ""Toolsmart.pk"" ""Harden 3Ton Hydraulic Trolley Jack 730213"" (order OR confirmation OR shipped OR dispatch OR tracking)","""TM25493"" ""Toolsmart.pk"" ""Harden 3Ton Hydraulic Trolley Jack 730213"" (receipt OR invoice OR paid OR payment)"
tool_harden_spring_clamp_set_4in_6pc,00_site_setup,site_setup,tools,Harden 6Pc x 4 inch Spring Clamp Set,Toolsmart.pk,TM25493,2026-05-01,,received,received,paid,received,1200,PKR,,user_update_2026-05-01_toolsmart_chassis_lift_clean_suspension_order|gmail_msg_19de060f62c307f7|gmail_order_TM25493|user_update_2026-05-08_toolsmart_tm25493_arrived,verify_receipt_reference,medium,"""TM25493"" ""Toolsmart.pk"" ""Harden 6Pc x 4 inch Spring Clamp Set"" (order OR confirmation OR shipped OR dispatch OR tracking)","""TM25493"" ""Toolsmart.pk"" ""Harden 6Pc x 4 inch Spring Clamp Set"" (receipt OR invoice OR paid OR payment)"
tool_harden_white_rubber_mallet_700g_590437,00_site_setup,site_setup,tools,Harden White Rubber Mallet with Fiberglass Handle 700g 590437,Toolsmart.pk,TM25493,2026-05-01,,received,received,paid,received,2380,PKR,,user_update_2026-05-01_toolsmart_chassis_lift_clean_suspension_order|gmail_msg_19de060f62c307f7|gmail_order_TM25493|user_update_2026-05-08_toolsmart_tm25493_arrived,verify_receipt_reference,medium,"""TM25493"" ""Toolsmart.pk"" ""Harden White Rubber Mallet with Fiberglass Handle 700g 590437"" (order OR confirmation OR shipped OR dispatch OR tracking)","""TM25493"" ""Toolsmart.pk"" ""Harden White Rubber Mallet with Fiberglass Handle 700g 590437"" (receipt OR invoice OR paid OR payment)"
tool_ingco_dead_blow_mallet_2lb_hdbm08028,00_site_setup,site_setup,tools,Ingco Dead blow mallet 2lb HDBM08028,Toolsmart.pk,TM25493,2026-05-01,,received,received,paid,received,2050,PKR,,user_update_2026-05-01_toolsmart_chassis_lift_clean_suspension_order|gmail_msg_19de060f62c307f7|gmail_order_TM25493|user_update_2026-05-08_toolsmart_tm25493_arrived,verify_receipt_reference,medium,"""TM25493"" ""Toolsmart.pk"" ""Ingco Dead blow mallet 2lb HDBM08028"" (order OR confirmation OR shipped OR dispatch OR tracking)","""TM25493"" ""Toolsmart.pk"" ""Ingco Dead blow mallet 2lb HDBM08028"" (receipt OR invoice OR paid OR payment)"
tool_local_bench_drill,00_site_setup,site_setup,tools,Total TDP133501 Drill Press - 350W - 13mm,Total / seller not captured,,2026-05-04,,received,received,paid,received,,PKR,,user_update_2026-05-04_total_tdp133501_drill_press_order|user_update_2026-05-12_drill_press_arrived,verify_receipt_reference,medium,"""Total / seller not captured"" ""Total TDP133501 Drill Press - 350W - 13mm"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Total / seller not captured"" ""Total TDP133501 Drill Press - 350W - 13mm"" (receipt OR invoice OR paid OR payment)"
tool_local_toolbench,00_site_setup,site_setup,tools,4ft wooden table bench / workbench,Daraz / MalikTarders786,246729588080938,2026-07-23,2026-07-28,received,received,paid,received,6539,PKR,,user_update_2026-05-04_local_purchase_tools|user_update_2026-07-29_local_made_workbench_arrived|gmail_msg_19f8d1a59e117e52|gmail_msg_19fa7e723dd350c7|gmail_order_246729588080938|bank_alert_20260723_daraz_6539,verify_receipt_reference,medium,"""246729588080938"" ""Daraz / MalikTarders786"" ""4ft wooden table bench / workbench"" (order OR confirmation OR shipped OR dispatch OR tracking)","""246729588080938"" ""Daraz / MalikTarders786"" ""4ft wooden table bench / workbench"" (receipt OR invoice OR paid OR payment)"
tool_powerhouse_ingco_wb30501_wire_cup_brush_x3,00_site_setup,site_setup,tools,Total TAC33021 Wire Cup Brush x3 (Powerhouse substitution for INGCO WB30501),Powerhouse Express,26242,2026-05-02,,received,received,paid,received,1065,PKR,https://powerhouseexpress.com.pk/products/ingco-wb30501-wire-cup-brush,gmail_msg_19de632df983464c|gmail_order_26242|gmail_msg_19df7037b90900e9|gmail_msg_19df70507d0e285b|gmail_msg_19e021b1cc8e488d|gmail_msg_19e02377924a0205|tracking_postex_22019070003782|tracking_leopard_KI7534590491|gmail_msg_19e0c33c40b6c4da|gmail_delivery_26242,verify_receipt_reference,medium,"""26242"" ""Powerhouse Express"" ""Total TAC33021 Wire Cup Brush x3 (Powerhouse substitution for INGCO WB30501)"" (order OR confirmation OR shipped OR dispatch OR tracking)","""26242"" ""Powerhouse Express"" ""Total TAC33021 Wire Cup Brush x3 (Powerhouse substitution for INGCO WB30501)"" (receipt OR invoice OR paid OR payment)"
tool_total_bi_metal_hole_saw_22mm_tac410221,00_site_setup,site_setup,tools,Total Bi-metal Hole saw 22mm TAC410221,Toolsmart.pk,TM25430,2026-04-27,,received,received,paid,received,2040,PKR,,gmail_msg_19dcb2f888abafa3|gmail_order_TM25430|shopify_order_50e287a9a7fd20d219a1e7572eb18e62|user_update_2026-05-02_toolsmart_tm25430_received,verify_receipt_reference,medium,"""TM25430"" ""Toolsmart.pk"" ""Total Bi-metal Hole saw 22mm TAC410221"" (order OR confirmation OR shipped OR dispatch OR tracking)","""TM25430"" ""Toolsmart.pk"" ""Total Bi-metal Hole saw 22mm TAC410221"" (receipt OR invoice OR paid OR payment)"
tool_total_jack_stands_3ton_thjs0301_2pairs,00_site_setup,site_setup,tools,Total Jack stand 3Ton THJS0301 - 2 pairs,Toolsmart.pk,TM25493,2026-05-01,,received,received,paid,received,19200,PKR,,user_update_2026-05-01_toolsmart_chassis_lift_clean_suspension_order|gmail_msg_19de060f62c307f7|gmail_order_TM25493|user_update_2026-05-08_toolsmart_tm25493_arrived,verify_receipt_reference,medium,"""TM25493"" ""Toolsmart.pk"" ""Total Jack stand 3Ton THJS0301 - 2 pairs"" (order OR confirmation OR shipped OR dispatch OR tracking)","""TM25493"" ""Toolsmart.pk"" ""Total Jack stand 3Ton THJS0301 - 2 pairs"" (receipt OR invoice OR paid OR payment)"
tool_total_round_steel_file_200mm_tht91386,00_site_setup,site_setup,tools,Total Round steel file 200mm THT91386,Toolsmart.pk,TM25430,2026-04-27,,received,received,paid,received,2000,PKR,,gmail_msg_19dcb2f888abafa3|gmail_order_TM25430|shopify_order_50e287a9a7fd20d219a1e7572eb18e62|user_update_2026-05-02_toolsmart_tm25430_received,verify_receipt_reference,medium,"""TM25430"" ""Toolsmart.pk"" ""Total Round steel file 200mm THT91386"" (order OR confirmation OR shipped OR dispatch OR tracking)","""TM25430"" ""Toolsmart.pk"" ""Total Round steel file 200mm THT91386"" (receipt OR invoice OR paid OR payment)"
tool_total_wrecking_bar_600mm_tht431242,00_site_setup,site_setup,tools,Total Wrecking bar 600mm THT431242,Toolsmart.pk,TM25493,2026-05-01,,received,received,paid,received,2860,PKR,,user_update_2026-05-01_toolsmart_chassis_lift_clean_suspension_order|gmail_msg_19de060f62c307f7|gmail_order_TM25493|user_update_2026-05-08_toolsmart_tm25493_arrived,verify_receipt_reference,medium,"""TM25493"" ""Toolsmart.pk"" ""Total Wrecking bar 600mm THT431242"" (order OR confirmation OR shipped OR dispatch OR tracking)","""TM25493"" ""Toolsmart.pk"" ""Total Wrecking bar 600mm THT431242"" (receipt OR invoice OR paid OR payment)"
tool_wadfow_body_fender_hammer_set_whz1d07,00_site_setup,site_setup,tools,Wadfow 7 Pcs Body And Fender Hammer Set WHZ1D07,Toolsmart.pk,TM25493,2026-05-01,,received,received,paid,received,9870,PKR,,user_update_2026-05-01_toolsmart_chassis_lift_clean_suspension_order|gmail_msg_19de060f62c307f7|gmail_order_TM25493|user_update_2026-05-08_toolsmart_tm25493_arrived,verify_receipt_reference,medium,"""TM25493"" ""Toolsmart.pk"" ""Wadfow 7 Pcs Body And Fender Hammer Set WHZ1D07"" (order OR confirmation OR shipped OR dispatch OR tracking)","""TM25493"" ""Toolsmart.pk"" ""Wadfow 7 Pcs Body And Fender Hammer Set WHZ1D07"" (receipt OR invoice OR paid OR payment)"
tool_wadfow_pressure_sprayer_wrs1550,00_site_setup,site_setup,tools,Wadfow Pressure sprayer WRS1550,Toolsmart.pk,TM25493,2026-05-01,,received,received,paid,received,2500,PKR,,user_update_2026-05-01_toolsmart_chassis_lift_clean_suspension_order|gmail_msg_19de060f62c307f7|gmail_order_TM25493|user_update_2026-05-08_toolsmart_tm25493_arrived,verify_receipt_reference,medium,"""TM25493"" ""Toolsmart.pk"" ""Wadfow Pressure sprayer WRS1550"" (order OR confirmation OR shipped OR dispatch OR tracking)","""TM25493"" ""Toolsmart.pk"" ""Wadfow Pressure sprayer WRS1550"" (receipt OR invoice OR paid OR payment)"
part_mech_brake_flex_hose_set,06_steering_brakes_suspension,steering_brakes_suspension,parts,Brake hydraulic hose/line package - new flex hoses + 4.75 mm hard-line coil allowance,Aamir runner / Montgomery Road brake pipe-hose supplier / written spec or mechanic-labelled sample required,aamir_local_run_20260527,,,planned,runner_spec_controlled,not_paid,not_ordered,,PKR,,user_plan_2026-04-12_engine_bay_review|data/manual/replacement_pipe_order_release_specs.csv|data/manual/replacement_pipe_release_actions.csv|docs/brake-line-cheap-sourcing-20260524.md|docs/pakistan-brake-piping-handbrake-sources-20260524.md|web_sna_industries_steel_brake_pipes_brake_hoses|user_update_2026-05-24_price_brake_lines_before_other_parts|user_update_2026-05-27_gettable_local_brake_items|docs/amir-montgomery-road-shopping-list-20260527.md|user_update_2026-05-27_aamir_runner_not_mechanic|user_update_2026-05-27_spec_controlled_runner_purchase|docs/brake-runner-spec-capture-20260528.md|user_update_2026-05-28_rear_parking_brake_back_section_photos,quote_or_plan_only,medium,"""aamir_local_run_20260527"" ""Aamir runner / Montgomery Road brake pipe-hose supplier / written spec or mechanic-labelled sample required"" ""Brake hydraulic hose/line package - new flex hoses + 4.75 mm hard-line coil allowance"" (order OR confirmation OR shipped OR dispatch OR tracking)","""aamir_local_run_20260527"" ""Aamir runner / Montgomery Road brake pipe-hose supplier / written spec or mechanic-labelled sample required"" ""Brake hydraulic hose/line package - new flex hoses + 4.75 mm hard-line coil allowance"" (receipt OR invoice OR paid OR payment)"
part_turbo_air_cleaner_element_housing_20260717,09_optional_upgrades,turbocharger_powertrain,parts,High-flow sealed air-cleaner housing and service element suitable for dusty J40 use,Toyota diesel / Donaldson-type filtration supplier,,2026-07-17,,planned,airflow_and_space_hold,not_paid,not_ordered,,,,docs/2h-turbo-suitability-and-options-20260717.md,quote_or_plan_only,medium,"""Toyota diesel / Donaldson-type filtration supplier"" ""High-flow sealed air-cleaner housing and service element suitable for dusty J40 use"" (order OR confirmation OR shipped OR dispatch OR tracking)","""Toyota diesel / Donaldson-type filtration supplier"" ""High-flow sealed air-cleaner housing and service element suitable for dusty J40 use"" (receipt OR invoice OR paid OR payment)"
